iter	Logloss
339	0.334121421
340	0.3340664695
341	0.3339966365
342	0.3339780377
343	0.3339097027
344	0.3338822631
345	0.3338148424
346	0.3338015651
347	0.3337508414
348	0.3336830086
349	0.3336410514
350	0.3335822757
351	0.3335225781
352	0.3334393125
353	0.3333772367
354	0.333303259
355	0.3332213437
356	0.3331600349
357	0.3331297314
358	0.3330755335
359	0.3330468356
360	0.3329951898
361	0.3329291585
362	0.3328702823
363	0.3328204915
364	0.3327520394
365	0.3326941996
366	0.332649391
367	0.332590879
368	0.3325425595
369	0.332473134
370	0.3324151622
371	0.3323902357
372	0.3323258112
373	0.3322528189
374	0.3322291727
375	0.3321734228
376	0.3321321095
377	0.3320637633
378	0.3319831445
379	0.3319225891
380	0.3318693937
381	0.3318121698
382	0.3317486651
383	0.3316975484
384	0.3316569235
385	0.3315898408
386	0.3315191671
387	0.331473467
388	0.33139504
389	0.3313476263
390	0.3313170856
391	0.3312469416
392	0.3311943856
393	0.331154406
394	0.3311259695
395	0.3310548309
396	0.3310044083
397	0.3309822119
398	0.3309563665
399	0.3309064335
400	0.3308715817
401	0.3308065182
402	0.3307204169
403	0.3306693135
404	0.3306039196
405	0.3305282893
406	0.3304676305
407	0.3303943286
408	0.3303422064
409	0.3302860585
410	0.3302268753
411	0.3301770752
412	0.3301039901
413	0.3300555574
414	0.3300013779
415	0.3299531295
416	0.3298959417
417	0.3298763986
418	0.3298216664
419	0.3297336621
420	0.3296846214
421	0.329666225
422	0.3296328737
423	0.329610697
424	0.3295660859
425	0.3295083635
426	0.329453367
427	0.3293772976
428	0.32931918
429	0.3292635749
430	0.3291975218
431	0.3291303938
432	0.3291031656
433	0.3290472765
434	0.3290012522
435	0.3289624299
436	0.328886342
437	0.3288396216
438	0.3288034196
439	0.3287829
440	0.3287437679
441	0.3286921486
442	0.3286370648
443	0.328553304
444	0.3285273072
445	0.3284625463
446	0.3284340241
447	0.3284157942
448	0.3283537275
449	0.3282877722
450	0.3282630039
451	0.3282126457
452	0.3281925039
453	0.3281400295
454	0.3281150921
455	0.3280906323
456	0.3280633909
457	0.327994879
458	0.3279279753
459	0.3278480497
460	0.3277818365
461	0.3277507571
462	0.3276815477
463	0.3276319197
464	0.3275822358
465	0.3275401382
466	0.3275106898
467	0.3274806183
468	0.3274286511
469	0.3273698408
470	0.3272964419
471	0.327261965
472	0.3272132766
473	0.327139995
474	0.3271086134
475	0.3270485231
476	0.3269966442
477	0.3269721269
478	0.3269381953
479	0.3268882042
480	0.3268256645
481	0.3268104889
482	0.3267499711
483	0.3266984084
484	0.3266740091
485	0.3266380734
486	0.3266142646
487	0.3265518456
488	0.326525555
489	0.3264770865
490	0.3264575731
491	0.3263883125
492	0.3263671148
493	0.3263021483
494	0.326268762
495	0.3262098217
496	0.3261394301
497	0.3261324364
498	0.3261091252
499	0.3260774189
500	0.3260118647
501	0.3259502904
502	0.3259291039
503	0.3259010617
504	0.3258614005
505	0.3258144238
506	0.3257500622
507	0.3257121227
508	0.3256648309
509	0.3256102439
510	0.3255517444
511	0.3255018948
512	0.3254564461
513	0.3254391225
514	0.3254163681
515	0.3253822195
516	0.3253432643
517	0.3252876522
518	0.3252483036
519	0.3251972212
520	0.3251781122
521	0.3251496662
522	0.325125022
523	0.3251025078
524	0.3250519523
525	0.3250267886
526	0.3249975577
527	0.3249395083
528	0.3248623322
529	0.3248283547
530	0.3248185458
531	0.3247680333
532	0.324747223
533	0.3247081429
534	0.3246710786
535	0.3246045616
536	0.3245536378
537	0.3245161669
538	0.3244670756
539	0.3244267094
540	0.3243614751
541	0.324320256
542	0.3243044976
543	0.3242484756
544	0.3241905619
545	0.3241565107
546	0.3240928801
547	0.3240602076
548	0.3240116262
549	0.323984304
550	0.3239527046
551	0.323925065
552	0.3238928194
553	0.3238734071
554	0.3238219314
555	0.3237798017
556	0.3237460895
557	0.3237023314
558	0.3236518295
559	0.3236110177
560	0.323598913
561	0.3235640242
562	0.3235128054
563	0.3234576948
564	0.3234344865
565	0.323403625
566	0.3233340675
567	0.3232775886
568	0.323219167
569	0.3231905374
570	0.3231485204
571	0.3231062426
572	0.323075632
573	0.3230145808
574	0.3229585705
575	0.3229189337
576	0.3229025601
577	0.3228874062
578	0.3228697957
579	0.3228127126
580	0.3227610226
581	0.3227068286
582	0.3226828008
583	0.322635044
584	0.3225878298
585	0.3225293049
586	0.322460397
587	0.3224260424
588	0.3223983579
589	0.3223580547
590	0.3223095729
591	0.3222608861
592	0.3222102825
593	0.3221548
594	0.3221316097
595	0.3220897494
596	0.3220461137
597	0.3219885161
598	0.3219419191
599	0.3218633189
600	0.3218220984
601	0.3217728921
602	0.3217434968
603	0.321702669
604	0.3216672392
605	0.3216004207
606	0.3215552388
607	0.3215037111
608	0.3214804266
609	0.3214632035
610	0.321406481
611	0.3213430494
612	0.3213280056
613	0.3212945629
614	0.3212359322
615	0.3211801826
616	0.321129637
617	0.3210971838
618	0.321070281
619	0.3210413462
620	0.3209970465
621	0.3209804206
622	0.3209317578
623	0.3208944841
624	0.3208427499
625	0.3207897035
626	0.320765362
627	0.3207303497
628	0.3207148343
629	0.3206761446
630	0.3206285182
631	0.3205806453
632	0.3205128544
633	0.3204615284
634	0.3204117579
635	0.3203677586
636	0.3203399981
637	0.3203240019
638	0.3203187859
639	0.3202609116
640	0.3201956133
641	0.3201783763
642	0.3201295027
643	0.3201166772
644	0.3200903391
645	0.3200454078
646	0.3199837446
647	0.3199219073
648	0.3199012822
649	0.3198449658
650	0.3198028956
651	0.3197429385
652	0.3196935852
653	0.3196480764
654	0.3196396618
655	0.3196116273
656	0.3195686494
657	0.3195214115
658	0.3194952841
659	0.319449269
660	0.3194129355
661	0.3193817733
662	0.3193254977
663	0.3192811797
664	0.3192452537
665	0.3192002681
666	0.31914671
667	0.3190939095
668	0.319040807
669	0.3189981252
670	0.3189105493
671	0.3188700192
672	0.3188502327
673	0.3188189893
674	0.3187636775
675	0.3187232553
676	0.318680176
677	0.3186574414
678	0.3185958499
679	0.3185771105
680	0.3185441426
681	0.3185151443
682	0.3184830582
683	0.3184483081
684	0.3184297111
685	0.3184075212
686	0.3183661943
687	0.31831867
688	0.3183026144
689	0.3182695253
690	0.318251585
691	0.3182069711
692	0.3181495734
693	0.3180977032
694	0.3180423698
695	0.3180236419
696	0.3179966049
697	0.3179512736
698	0.3179288141
699	0.3178905846
700	0.3178428286
701	0.3177837372
702	0.3177595651
703	0.3177045421
704	0.317688696
705	0.317647209
706	0.317624524
707	0.3175785438
708	0.3175313505
709	0.3174818356
710	0.317466287
711	0.3174443465
712	0.3174188715
713	0.317377796
714	0.3173498624
715	0.317296167
716	0.3172283672
717	0.3171940326
718	0.3171706279
719	0.317147943
720	0.3171090828
721	0.3170672974
722	0.3170170671
723	0.3169405006
724	0.3169215711
725	0.3168765463
726	0.3168434298
727	0.3167757542
728	0.3167388517
729	0.3167130586
730	0.316662543
731	0.3166268437
732	0.3165845141
733	0.3165507997
734	0.3165125989
735	0.3164821778
736	0.3164313685
737	0.3164027391
738	0.3163681784
739	0.3163105896
740	0.3162575823
741	0.3162200288
742	0.3161791002
743	0.3161450985
744	0.3160916089
745	0.3160636227
746	0.3160267714
747	0.3160064735
748	0.3159622088
749	0.315919106
750	0.3158736112
751	0.3158150963
752	0.3157798133
753	0.3157657763
754	0.3157168332
755	0.3156606638
756	0.3155842325
757	0.3155661538
758	0.3155208732
759	0.3155009954
760	0.3154657288
761	0.3154265849
762	0.3153848754
763	0.3153375437
764	0.3153141994
765	0.3152741655
766	0.315249305
767	0.3152174747
768	0.3151391452
769	0.315131867
770	0.3150859832
771	0.315063539
772	0.3149910325
773	0.3149407527
774	0.3149212993
775	0.3148748151
776	0.3148114647
777	0.3147765468
778	0.3147486351
779	0.3147106637
780	0.314673049
781	0.3146488924
782	0.3146322193
783	0.3146106272
784	0.3145697601
785	0.3145252616
786	0.3144638828
787	0.3144197531
788	0.3143538764
789	0.3143209022
790	0.3142992749
791	0.3142847264
792	0.3142365611
793	0.3141904208
794	0.3141612909
795	0.3141218686
796	0.3140778885
797	0.3140357615
798	0.3139866608
799	0.3139194676
800	0.3139025516
801	0.3138744637
802	0.313850944
803	0.313821153
804	0.3138073559
805	0.3137571303
806	0.3137250434
807	0.3136849978
808	0.3136538063
809	0.3136316786
810	0.3136051924
811	0.3135776449
812	0.3135429764
813	0.3135000654
814	0.3134838459
815	0.3134557956
816	0.3134038051
817	0.3133710035
818	0.3133266419
819	0.3132752432
820	0.3132408099
821	0.3132257304
822	0.3131972897
823	0.3131362397
824	0.31311238
825	0.3130717802
826	0.3130386927
827	0.3130055751
828	0.3129851246
829	0.3129321091
830	0.3128696299
831	0.3128316269
832	0.3127999167
833	0.3127818749
834	0.3127388647
835	0.3127132443
836	0.3126791598
837	0.312637864
838	0.3126066585
839	0.3125959553
840	0.312562575
841	0.3125437922
842	0.3124990118
843	0.3124821542
844	0.3124254975
845	0.312398105
846	0.312374348
847	0.3123157287
848	0.3122727425
849	0.3122638861
850	0.3122445617
851	0.3121969503
852	0.312160862
853	0.3121539725
854	0.3121163473
855	0.3120789308
856	0.312055656
857	0.3120163725
858	0.3119868697
859	0.3119522566
860	0.3119051087
861	0.3118679686
862	0.3118531101
863	0.3118326632
864	0.3118021898
865	0.31175009
866	0.3117094008
867	0.3116542642
868	0.3116128847
869	0.3115817629
870	0.3115329894
871	0.3114885018
872	0.3114630444
873	0.3114180178
874	0.3113798008
875	0.3113506402
876	0.3113163572
877	0.3112860458
878	0.3112417657
879	0.3112041127
880	0.3111846303
881	0.311148517
882	0.311109239
883	0.3110772118
884	0.3110474357
885	0.311013815
886	0.3109819023
887	0.3109207778
888	0.3108829404
889	0.3108524917
890	0.3108248024
891	0.3107772476
892	0.3107656573
893	0.3107341573
894	0.3107044345
895	0.3106810591
896	0.3106360079
897	0.3106195124
898	0.3105765749
899	0.3105621442
900	0.3105104864
901	0.310485725
902	0.3104591453
903	0.3104110762
904	0.3103525345
905	0.3102917247
906	0.3102523751
907	0.3102141339
908	0.3101546085
909	0.3101228291
910	0.3100883308
911	0.31005501
912	0.3100366592
913	0.3100149362
914	0.3099725926
915	0.309959956
916	0.3099213103
917	0.3098944771
918	0.3098605489
919	0.3098188357
920	0.3097743576
921	0.3097165689
922	0.309692996
923	0.3096428743
924	0.3096174409
925	0.3095618213
926	0.3095373857
927	0.3095065077
928	0.3094736548
929	0.3094121128
930	0.3093605713
931	0.3093388848
932	0.3093229253
933	0.3092975927
934	0.3092694856
935	0.3092612797
936	0.3092240929
937	0.3092094622
938	0.3091933973
939	0.3091669105
940	0.3091182755
941	0.3090707666
942	0.309057705
943	0.309015292
944	0.3089897309
945	0.3089698131
946	0.3089442875
947	0.3089281323
948	0.3089222727
949	0.3088872315
950	0.3088405926
951	0.3088141987
952	0.3087697759
953	0.3087526914
954	0.3087316944
955	0.3086861998
956	0.3086549794
957	0.3086256177
958	0.3085879047
959	0.3085641133
960	0.3085335275
961	0.3084804762
962	0.3084651596
963	0.3084304745
964	0.3083971327
965	0.3083563387
966	0.308317037
967	0.3082923322
968	0.3082792769
969	0.3082252587
970	0.3082074677
971	0.3081885953
972	0.3081424861
973	0.3081121574
974	0.3080986963
975	0.3080508186
976	0.3080210568
977	0.3079763335
978	0.3079524724
979	0.3079267955
980	0.3079004006
981	0.3078721967
982	0.3078453886
983	0.3077704732
984	0.3077474276
985	0.3077295359
986	0.3076856735
987	0.3076477986
988	0.3076064135
989	0.3075959917
990	0.3075583797
991	0.3075392828
992	0.3075151056
993	0.3074935656
994	0.307482534
995	0.3074329483
996	0.307422251
997	0.307381168
998	0.3073652536
999	0.3073314167
1000	0.3072989107
1001	0.3072851318
1002	0.3072359085
1003	0.3072002537
1004	0.3071707343
1005	0.3071275811
1006	0.3070928491
1007	0.30705481
1008	0.3070306542
1009	0.3069942385
1010	0.3069759765
1011	0.3069451393
1012	0.306895484
1013	0.3068748839
1014	0.3068178649
1015	0.306782695
1016	0.3067446927
1017	0.3067234527
1018	0.3066931179
1019	0.3066724017
1020	0.3066267179
1021	0.3066028096
1022	0.3065580139
1023	0.3065061976
1024	0.3064555091
1025	0.3063859535
1026	0.3063609149
1027	0.306317539
1028	0.3062878088
1029	0.3062573669
1030	0.3062239594
1031	0.306217652
1032	0.3061759269
1033	0.3061452321
1034	0.3061324185
1035	0.3061001921
1036	0.3060810182
1037	0.3060499402
1038	0.3060112977
1039	0.3059753245
1040	0.3059289651
1041	0.3059098862
1042	0.3058832221
1043	0.3058351359
1044	0.3057943697
1045	0.3057634537
1046	0.3057490698
1047	0.3057223209
1048	0.3057116524
1049	0.3056942907
1050	0.3056792071
1051	0.3056499272
1052	0.3056366241
1053	0.3055815361
1054	0.3055722153
1055	0.3055496806
1056	0.3055364737
1057	0.3055058168
1058	0.3054607486
1059	0.3054294165
1060	0.3053809543
1061	0.3053510635
1062	0.3053435749
1063	0.3053177624
1064	0.3052849636
1065	0.3052462295
1066	0.3052212022
1067	0.3051532756
1068	0.3051356606
1069	0.3050910958
1070	0.3050767517
1071	0.3050489304
1072	0.3050077328
1073	0.3049904074
1074	0.3049636141
1075	0.3049171294
1076	0.3048999608
1077	0.3048791329
1078	0.3048355933
1079	0.3048099467
1080	0.3047624157
1081	0.304741259
1082	0.304700965
1083	0.3046788194
1084	0.3046566178
1085	0.3046285544
1086	0.3045898477
1087	0.3045459491
1088	0.3044935732
1089	0.304444368
1090	0.3044092372
1091	0.3043778654
1092	0.3043490486
1093	0.3043394729
1094	0.3042970152
1095	0.3042623753
1096	0.3042263309
1097	0.3041896521
1098	0.3041410659
1099	0.3041030453
1100	0.304052713
1101	0.3040332481
1102	0.3040069848
1103	0.3039685206
1104	0.3039410879
1105	0.3038903992
1106	0.3038578831
1107	0.3038101916
1108	0.3037938814
1109	0.3037928067
1110	0.3037656846
1111	0.3037074922
1112	0.3037022759
1113	0.3036650467
1114	0.3036501684
1115	0.3036063677
1116	0.3035688069
1117	0.3035672107
1118	0.3035392005
1119	0.3035217538
1120	0.3034757295
1121	0.3034611425
1122	0.3034269652
1123	0.3033887022
1124	0.3033625116
1125	0.3033194774
1126	0.3032750708
1127	0.3032461232
1128	0.3032050967
1129	0.3031832283
1130	0.3031465418
1131	0.3031080748
1132	0.3030588483
1133	0.3030289359
1134	0.3030076852
1135	0.3029637581
1136	0.3029193364
1137	0.3028788315
1138	0.3028447882
1139	0.3028286257
1140	0.3028230265
1141	0.3027858061
1142	0.3027738213
1143	0.302733494
1144	0.3027086552
1145	0.3026681461
1146	0.3026339429
1147	0.3026035968
1148	0.3025831021
1149	0.3025583824
1150	0.3025383627
1151	0.3025026895
1152	0.3024584591
1153	0.3024528502
1154	0.3023988896
1155	0.3023837246
1156	0.3023475209
1157	0.3023227355
1158	0.3022993809
1159	0.3022770261
1160	0.3022564211
1161	0.302210949
1162	0.3021939462
1163	0.3021612386
1164	0.3021324368
1165	0.3021028384
1166	0.3020759959
1167	0.3020279034
1168	0.3019934545
1169	0.3019620492
1170	0.3019273749
1171	0.3019104475
1172	0.3018808153
1173	0.3018453088
1174	0.3017909383
1175	0.3017523778
1176	0.3017369571
1177	0.3017152335
1178	0.3016954619
1179	0.3016612548
1180	0.301640519
1181	0.3016005123
1182	0.3015845316
1183	0.3015566477
1184	0.3015288902
1185	0.301494956
1186	0.3014573899
1187	0.3014210088
1188	0.3013875715
1189	0.3013651449
1190	0.3013478743
1191	0.301320947
1192	0.3013073764
1193	0.301292591
1194	0.3012499794
1195	0.3012243737
1196	0.3012006575
1197	0.3011842881
1198	0.3011480276
1199	0.3011380285
